time,amplitude,fluxintegral,power
0.0092,1,0.90903992603697,0.99994391864067
0.0093,1,0.90903992603697,0.99994391864067
0.0094,1,0.90903992603697,0.99994391864067
0.0095,1,0.90903992603697,0.99994391864067
0.0096,1,0.90903992603697,0.99994391864067
0.0097,1,0.90903992603697,0.99994391864067
0.0098,1,0.90903992603697,0.99994391864067
0.0099,1,0.90903992603697,0.99994391864067
0.01,1,0.90903992603697,0.99994391864067
0.0101,1,0.90903992603697,0.99994391864067
0.0102,1,0.90903992603697,0.99994391864067
0.0103,1,0.90903992603697,0.99994391864067
0.0104,1,0.90903992603697,0.99994391864067
0.0105,1,0.90903992603697,0.99994391864067
0.0106,1,0.90903992603697,0.99994391864067
0.0107,1,0.90903992603697,0.99994391864067
0.0108,1,0.90903992603697,0.99994391864067
0.0109,1,0.90903992603697,0.99994391864067
0.011,1,0.90903992603697,0.99994391864067
0.0111,1,0.90903992603697,0.99994391864067
0.0112,1,0.90903992603697,0.99994391864067
0.0113,1,0.90903992603697,0.99994391864067
0.0114,1,0.90903992603697,0.99994391864067
0.0115,1,0.90903992603697,0.99994391864067
0.0116,1,0.90903992603697,0.99994391864067
0.0117,1,0.90903992603697,0.99994391864067
0.0118,1,0.90903992603697,0.99994391864067
0.0119,1,0.90903992603697,0.99994391864067
0.012,1,0.90903992603697,0.99994391864067
0.0121,1,0.90903992603697,0.99994391864067
0.0122,1,0.90903992603697,0.99994391864067
0.0123,1,0.90903992603697,0.99994391864067
0.0124,1,0.90903992603697,0.99994391864067
0.0125,1,0.90903992603697,0.99994391864067
0.0126,1,0.90903992603697,0.99994391864067
0.0127,1,0.90903992603697,0.99994391864067
0.0128,1,0.90903992603697,0.99994391864067
0.0129,1,0.90903992603697,0.99994391864067
0.013,1,0.90903992603697,0.99994391864067
0.0131,1,0.90903992603697,0.99994391864067
0.0132,1,0.90903992603697,0.99994391864067
0.0133,1,0.90903992603697,0.99994391864067
0.0134,1,0.90903992603697,0.99994391864067
0.0135,1,0.90903992603697,0.99994391864067
0.0136,1,0.90903992603697,0.99994391864067
0.0137,1,0.90903992603697,0.99994391864067
0.0138,1,0.90903992603697,0.99994391864067
0.0139,1,0.90903992603697,0.99994391864067
0.014,1,0.90903992603697,0.99994391864067
0.0141,1,0.90903992603697,0.99994391864067
0.0142,1,0.90903992603697,0.99994391864067
0.0143,1,0.90903992603697,0.99994391864067
0.0144,1,0.90903992603697,0.99994391864067
0.0145,1,0.90903992603697,0.99994391864067
0.0146,1,0.90903992603697,0.99994391864067
0.0147,1,0.90903992603697,0.99994391864067
0.0148,1,0.90903992603697,0.99994391864067
0.0149,1,0.90903992603697,0.99994391864067
0.015,1,0.90903992603697,0.99994391864067
0.0151,1,0.90903992603697,0.99994391864067
0.0152,1,0.90903992603697,0.99994391864067
0.0153,1,0.90903992603697,0.99994391864067
0.0154,1,0.90903992603697,0.99994391864067
0.0155,1,0.90903992603697,0.99994391864067
0.0156,1,0.90903992603697,0.99994391864067
0.0157,1,0.90903992603697,0.99994391864067
0.0158,1,0.90903992603697,0.99994391864067
0.0159,1,0.90903992603697,0.99994391864067
0.016,1,0.90903992603697,0.99994391864067
0.0161,1,0.90903992603697,0.99994391864067
0.0162,1,0.90903992603697,0.99994391864067
0.0163,1,0.90903992603697,0.99994391864067
0.0164,1,0.90903992603697,0.99994391864067
0.0165,1,0.90903992603697,0.99994391864067
0.0166,1,0.90903992603697,0.99994391864067
0.0167,1,0.90903992603697,0.99994391864067
0.0168,1,0.90903992603697,0.99994391864067
0.0169,1,0.90903992603697,0.99994391864067
0.017,1,0.90903992603697,0.99994391864067
0.0171,1,0.90903992603697,0.99994391864067
0.0172,1,0.90903992603697,0.99994391864067
0.0173,1,0.90903992603697,0.99994391864067
0.0174,1,0.90903992603697,0.99994391864067
0.0175,1,0.90903992603697,0.99994391864067
0.0176,1,0.90903992603697,0.99994391864067
0.0177,1,0.90903992603697,0.99994391864067
0.0178,1,0.90903992603697,0.99994391864067
0.0179,1,0.90903992603697,0.99994391864067
0.018,1,0.90903992603697,0.99994391864067
0.0181,1,0.90903992603697,0.99994391864067
0.0182,1,0.90903992603697,0.99994391864067
0.0183,1,0.90903992603697,0.99994391864067
0.0184,1,0.90903992603697,0.99994391864067
0.0185,1,0.90903992603697,0.99994391864067
0.0186,1,0.90903992603697,0.99994391864067
0.0187,1,0.90903992603697,0.99994391864067
0.0188,1,0.90903992603697,0.99994391864067
0.0189,1,0.90903992603697,0.99994391864067
0.019,1,0.90903992603697,0.99994391864067
0.0191,1,0.90903992603697,0.99994391864067
0.0192,1,0.90903992603697,0.99994391864067
0.0193,1,0.90903992603697,0.99994391864067
0.0194,1,0.90903992603697,0.99994391864067
0.0195,1,0.90903992603697,0.99994391864067
0.0196,1,0.90903992603697,0.99994391864067
0.0197,1,0.90903992603697,0.99994391864067
0.0198,1,0.90903992603697,0.99994391864067
0.0199,1,0.90903992603697,0.99994391864067
0.02,1,0.90903992603697,0.99994391864067
0.0201,1,0.90903992603697,0.99994391864067
0.0202,1,0.90903992603697,0.99994391864067
0.0203,1,0.90903992603697,0.99994391864067
0.0204,1,0.90903992603697,0.99994391864067
0.0205,1,0.90903992603697,0.99994391864067
0.0206,1,0.90903992603697,0.99994391864067
0.0207,1,0.90903992603697,0.99994391864067
0.0208,1,0.90903992603697,0.99994391864067
0.0209,1,0.90903992603697,0.99994391864067
0.021,1,0.90903992603697,0.99994391864067
0.0211,1,0.90903992603697,0.99994391864067
0.0212,1,0.90903992603697,0.99994391864067
0.0213,1,0.90903992603697,0.99994391864067
0.0214,1,0.90903992603697,0.99994391864067
0.0215,1,0.90903992603697,0.99994391864067
0.0216,1,0.90903992603697,0.99994391864067
0.0217,1,0.90903992603697,0.99994391864067
0.0218,1,0.90903992603697,0.99994391864067
0.0219,1,0.90903992603697,0.99994391864067
0.022,1,0.90903992603697,0.99994391864067
0.0221,1,0.90903992603697,0.99994391864067
0.0222,1,0.90903992603697,0.99994391864067
0.0223,1,0.90903992603697,0.99994391864067
0.0224,1,0.90903992603697,0.99994391864067
0.0225,1,0.90903992603697,0.99994391864067
0.0226,1,0.90903992603697,0.99994391864067
0.0227,1,0.90903992603697,0.99994391864067
0.0228,1,0.90903992603697,0.99994391864067
0.0229,1,0.90903992603697,0.99994391864067
0.023,1,0.90903992603697,0.99994391864067
0.0231,1,0.90903992603697,0.99994391864067
0.0232,1,0.90903992603697,0.99994391864067
0.0233,1,0.90903992603697,0.99994391864067
0.0234,1,0.90903992603697,0.99994391864067
0.0235,1,0.90903992603697,0.99994391864067
0.0236,1,0.90903992603697,0.99994391864067
0.0237,1,0.90903992603697,0.99994391864067
0.0238,1,0.90903992603697,0.99994391864067
0.0239,1,0.90903992603697,0.99994391864067
0.024,1,0.90903992603697,0.99994391864067
0.0241,1,0.90903992603697,0.99994391864067
0.0242,1,0.90903992603697,0.99994391864067
0.0243,1,0.90903992603697,0.99994391864067
0.0244,1,0.90903992603697,0.99994391864067
0.0245,1,0.90903992603697,0.99994391864067
0.0246,1,0.90903992603697,0.99994391864067
0.0247,1,0.90903992603697,0.99994391864067
0.0248,1,0.90903992603697,0.99994391864067
0.0249,1,0.90903992603697,0.99994391864067
0.025,1,0.90903992603697,0.99994391864067
0.0251,1,0.90903992603697,0.99994391864067
0.0252,1,0.90903992603697,0.99994391864067
0.0253,1,0.90903992603697,0.99994391864067
0.0254,1,0.90903992603697,0.99994391864067
0.0255,1,0.90903992603697,0.99994391864067
0.0256,1,0.90903992603697,0.99994391864067
0.0257,1,0.90903992603697,0.99994391864067
0.0258,1,0.90903992603697,0.99994391864067
0.0259,1,0.90903992603697,0.99994391864067
0.026,1,0.90903992603697,0.99994391864067
0.0261,1,0.90903992603697,0.99994391864067
0.0262,1,0.90903992603697,0.99994391864067
0.0263,1,0.90903992603697,0.99994391864067
0.0264,1,0.90903992603697,0.99994391864067
0.0265,1,0.90903992603697,0.99994391864067
0.0266,1,0.90903992603697,0.99994391864067
0.0267,1,0.90903992603697,0.99994391864067
0.0268,1,0.90903992603697,0.99994391864067
0.0269,1,0.90903992603697,0.99994391864067
0.027,1,0.90903992603697,0.99994391864067
0.0271,1,0.90903992603697,0.99994391864067
0.0272,1,0.90903992603697,0.99994391864067
0.0273,1,0.90903992603697,0.99994391864067
0.0274,1,0.90903992603697,0.99994391864067
0.0275,1,0.90903992603697,0.99994391864067
0.0276,1,0.90903992603697,0.99994391864067
0.0277,1,0.90903992603697,0.99994391864067
0.0278,1,0.90903992603697,0.99994391864067
0.0279,1,0.90903992603697,0.99994391864067
0.028,1,0.90903992603697,0.99994391864067
0.0281,1,0.90903992603697,0.99994391864067
0.0282,1,0.90903992603697,0.99994391864067
0.0283,1,0.90903992603697,0.99994391864067
0.0284,1,0.90903992603697,0.99994391864067
0.0285,1,0.90903992603697,0.99994391864067
0.0286,1,0.90903992603697,0.99994391864067
0.0287,1,0.90903992603697,0.99994391864067
0.0288,1,0.90903992603697,0.99994391864067
0.0289,1,0.90903992603697,0.99994391864067
0.029,1,0.90903992603697,0.99994391864067
0.0291,1,0.90903992603697,0.99994391864067
0.0292,1,0.90903992603697,0.99994391864067
0.0293,1,0.90903992603697,0.99994391864067
0.0294,1,0.90903992603697,0.99994391864067
0.0295,1,0.90903992603697,0.99994391864067
0.0296,1,0.90903992603697,0.99994391864067
0.0297,1,0.90903992603697,0.99994391864067
0.0298,1,0.90903992603697,0.99994391864067
0.0299,1,0.90903992603697,0.99994391864067
0.03,1,0.90903992603697,0.99994391864067
0.0301,1,0.90903992603697,0.99994391864067
0.0302,1,0.90903992603697,0.99994391864067
0.0303,1,0.90903992603697,0.99994391864067
0.0304,1,0.90903992603697,0.99994391864067
0.0305,1,0.90903992603697,0.99994391864067
0.0306,1,0.90903992603697,0.99994391864067
0.0307,1,0.90903992603697,0.99994391864067
0.0308,1,0.90903992603697,0.99994391864067
0.0309,1,0.90903992603697,0.99994391864067
0.031,1,0.90903992603697,0.99994391864067
0.0311,1,0.90903992603697,0.99994391864067
0.0312,1,0.90903992603697,0.99994391864067
0.0313,1,0.90903992603697,0.99994391864067
0.0314,1,0.90903992603697,0.99994391864067
0.0315,1,0.90903992603697,0.99994391864067
0.0316,1,0.90903992603697,0.99994391864067
0.0317,1,0.90903992603697,0.99994391864067
0.0318,1,0.90903992603697,0.99994391864067
0.0319,1,0.90903992603697,0.99994391864067
0.032,1,0.90903992603697,0.99994391864067
0.0321,1,0.90903992603697,0.99994391864067
0.0322,1,0.90903992603697,0.99994391864067
0.0323,1,0.90903992603697,0.99994391864067
0.0324,1,0.90903992603697,0.99994391864067
0.0325,1,0.90903992603697,0.99994391864067
0.0326,1,0.90903992603697,0.99994391864067
0.0327,1,0.90903992603697,0.99994391864067
0.0328,1,0.90903992603697,0.99994391864067
0.0329,1,0.90903992603697,0.99994391864067
0.033,1,0.90903992603697,0.99994391864067
0.0331,1,0.90903992603697,0.99994391864067
0.0332,1,0.90903992603697,0.99994391864067
0.0333,1,0.90903992603697,0.99994391864067
0.0334,1,0.90903992603697,0.99994391864067
0.0335,1,0.90903992603697,0.99994391864067
0.0336,1,0.90903992603697,0.99994391864067
0.0337,1,0.90903992603697,0.99994391864067
0.0338,1,0.90903992603697,0.99994391864067
0.0339,1,0.90903992603697,0.99994391864067
0.034,1,0.90903992603697,0.99994391864067
0.0341,1,0.90903992603697,0.99994391864067
0.0342,1,0.90903992603697,0.99994391864067
0.0343,1,0.90903992603697,0.99994391864067
0.0344,1,0.90903992603697,0.99994391864067
0.0345,1,0.90903992603697,0.99994391864067
0.0346,1,0.90903992603697,0.99994391864067
0.0347,1,0.90903992603697,0.99994391864067
0.0348,1,0.90903992603697,0.99994391864067
0.0349,1,0.90903992603697,0.99994391864067
0.035,1,0.90903992603697,0.99994391864067
0.0351,1,0.90903992603697,0.99994391864067
0.0352,1,0.90903992603697,0.99994391864067
0.0353,1,0.90903992603697,0.99994391864067
0.0354,1,0.90903992603697,0.99994391864067
0.0355,1,0.90903992603697,0.99994391864067
0.0356,1,0.90903992603697,0.99994391864067
0.0357,1,0.90903992603697,0.99994391864067
0.0358,1,0.90903992603697,0.99994391864067
0.0359,1,0.90903992603697,0.99994391864067
0.036,1,0.90903992603697,0.99994391864067
0.0361,1,0.90903992603697,0.99994391864067
0.0362,1,0.90903992603697,0.99994391864067
0.0363,1,0.90903992603697,0.99994391864067
0.0364,1,0.90903992603697,0.99994391864067
0.0365,1,0.90903992603697,0.99994391864067
0.0366,1,0.90903992603697,0.99994391864067
0.0367,1,0.90903992603697,0.99994391864067
0.0368,1,0.90903992603697,0.99994391864067
0.0369,1,0.90903992603697,0.99994391864067
0.037,1,0.90903992603697,0.99994391864067
0.0371,1,0.90903992603697,0.99994391864067
0.0372,1,0.90903992603697,0.99994391864067
0.0373,1,0.90903992603697,0.99994391864067
0.0374,1,0.90903992603697,0.99994391864067
0.0375,1,0.90903992603697,0.99994391864067
0.0376,1,0.90903992603697,0.99994391864067
0.0377,1,0.90903992603697,0.99994391864067
0.0378,1,0.90903992603697,0.99994391864067
0.0379,1,0.90903992603697,0.99994391864067
0.038,1,0.90903992603697,0.99994391864067
0.0381,1,0.90903992603697,0.99994391864067
0.0382,1,0.90903992603697,0.99994391864067
0.0383,1,0.90903992603697,0.99994391864067
0.0384,1,0.90903992603697,0.99994391864067
0.0385,1,0.90903992603697,0.99994391864067
0.0386,1,0.90903992603697,0.99994391864067
0.0387,1,0.90903992603697,0.99994391864067
0.0388,1,0.90903992603697,0.99994391864067
0.0389,1,0.90903992603697,0.99994391864067
0.039,1,0.90903992603697,0.99994391864067
0.0391,1,0.90903992603697,0.99994391864067
0.0392,1,0.90903992603697,0.99994391864067
0.0393,1,0.90903992603697,0.99994391864067
0.0394,1,0.90903992603697,0.99994391864067
0.0395,1,0.90903992603697,0.99994391864067
0.0396,1,0.90903992603697,0.99994391864067
0.0397,1,0.90903992603697,0.99994391864067
0.0398,1,0.90903992603697,0.99994391864067
0.0399,1,0.90903992603697,0.99994391864067
0.04,1,0.90903992603697,0.99994391864067
0.0401,1,0.90903992603697,0.99994391864067
0.0402,1,0.90903992603697,0.99994391864067
0.0403,1,0.90903992603697,0.99994391864067
0.0404,1,0.90903992603697,0.99994391864067
0.0405,1,0.90903992603697,0.99994391864067
0.0406,1,0.90903992603697,0.99994391864067
0.0407,1,0.90903992603697,0.99994391864067
0.0408,1,0.90903992603697,0.99994391864067
0.0409,1,0.90903992603697,0.99994391864067
0.041,1,0.90903992603697,0.99994391864067
0.0411,1,0.90903992603697,0.99994391864067
0.0412,1,0.90903992603697,0.99994391864067
0.0413,1,0.90903992603697,0.99994391864067
0.0414,1,0.90903992603697,0.99994391864067
0.0415,1,0.90903992603697,0.99994391864067
0.0416,1,0.90903992603697,0.99994391864067
0.0417,1,0.90903992603697,0.99994391864067
0.0418,1,0.90903992603697,0.99994391864067
0.0419,1,0.90903992603697,0.99994391864067
0.042,1,0.90903992603697,0.99994391864067
0.0421,1,0.90903992603697,0.99994391864067
0.0422,1,0.90903992603697,0.99994391864067
0.0423,1,0.90903992603697,0.99994391864067
0.0424,1,0.90903992603697,0.99994391864067
0.0425,1,0.90903992603697,0.99994391864067
0.0426,1,0.90903992603697,0.99994391864067
0.0427,1,0.90903992603697,0.99994391864067
0.0428,1,0.90903992603697,0.99994391864067
0.0429,1,0.90903992603697,0.99994391864067
0.043,1,0.90903992603697,0.99994391864067
0.0431,1,0.90903992603697,0.99994391864067
0.0432,1,0.90903992603697,0.99994391864067
0.0433,1,0.90903992603697,0.99994391864067
0.0434,1,0.90903992603697,0.99994391864067
0.0435,1,0.90903992603697,0.99994391864067
0.0436,1,0.90903992603697,0.99994391864067
0.0437,1,0.90903992603697,0.99994391864067
0.0438,1,0.90903992603697,0.99994391864067
0.0439,1,0.90903992603697,0.99994391864067
0.044,1,0.90903992603697,0.99994391864067
0.0441,1,0.90903992603697,0.99994391864067
0.0442,1,0.90903992603697,0.99994391864067
0.0443,1,0.90903992603697,0.99994391864067
0.0444,1,0.90903992603697,0.99994391864067
0.0445,1,0.90903992603697,0.99994391864067
0.0446,1,0.90903992603697,0.99994391864067
0.0447,1,0.90903992603697,0.99994391864067
0.0448,1,0.90903992603697,0.99994391864067
0.0449,1,0.90903992603697,0.99994391864067
0.045,1,0.90903992603697,0.99994391864067
0.0451,1,0.90903992603697,0.99994391864067
0.0452,1,0.90903992603697,0.99994391864067
0.0453,1,0.90903992603697,0.99994391864067
0.0454,1,0.90903992603697,0.99994391864067
0.0455,1,0.90903992603697,0.99994391864067
0.0456,1,0.90903992603697,0.99994391864067
0.0457,1,0.90903992603697,0.99994391864067
0.0458,1,0.90903992603697,0.99994391864067
0.0459,1,0.90903992603697,0.99994391864067
0.046,1,0.90903992603697,0.99994391864067
0.0461,1,0.90903992603697,0.99994391864067
0.0462,1,0.90903992603697,0.99994391864067
0.0463,1,0.90903992603697,0.99994391864067
0.0464,1,0.90903992603697,0.99994391864067
0.0465,1,0.90903992603697,0.99994391864067
0.0466,1,0.90903992603697,0.99994391864067
0.0467,1,0.90903992603697,0.99994391864067
0.0468,1,0.90903992603697,0.99994391864067
0.0469,1,0.90903992603697,0.99994391864067
0.047,1,0.90903992603697,0.99994391864067
0.0471,1,0.90903992603697,0.99994391864067
0.0472,1,0.90903992603697,0.99994391864067
0.0473,1,0.90903992603697,0.99994391864067
0.0474,1,0.90903992603697,0.99994391864067
0.0475,1,0.90903992603697,0.99994391864067
0.0476,1,0.90903992603697,0.99994391864067
0.0477,1,0.90903992603697,0.99994391864067
0.0478,1,0.90903992603697,0.99994391864067
0.0479,1,0.90903992603697,0.99994391864067
0.048,1,0.90903992603697,0.99994391864067
0.0481,1,0.90903992603697,0.99994391864067
0.0482,1,0.90903992603697,0.99994391864067
0.0483,1,0.90903992603697,0.99994391864067
0.0484,1,0.90903992603697,0.99994391864067
0.0485,1,0.90903992603697,0.99994391864067
0.0486,1,0.90903992603697,0.99994391864067
0.0487,1,0.90903992603697,0.99994391864067
0.0488,1,0.90903992603697,0.99994391864067
0.0489,1,0.90903992603697,0.99994391864067
0.049,1,0.90903992603697,0.99994391864067
0.0491,1,0.90903992603697,0.99994391864067
0.0492,1,0.90903992603697,0.99994391864067
0.0493,1,0.90903992603697,0.99994391864067
0.0494,1,0.90903992603697,0.99994391864067
0.0495,1,0.90903992603697,0.99994391864067
0.0496,1,0.90903992603697,0.99994391864067
0.0497,1,0.90903992603697,0.99994391864067
0.0498,1,0.90903992603697,0.99994391864067
0.0499,1,0.90903992603697,0.99994391864067
0.05,1,0.90903992603697,0.99994391864067
0.0501,1,0.90903992603697,0.99994391864067
0.0502,1,0.90903992603697,0.99994391864067
0.0503,1,0.90903992603697,0.99994391864067
0.0504,1,0.90903992603697,0.99994391864067
0.0505,1,0.90903992603697,0.99994391864067
0.0506,1,0.90903992603697,0.99994391864067
0.0507,1,0.90903992603697,0.99994391864067
0.0508,1,0.90903992603697,0.99994391864067
0.0509,1,0.90903992603697,0.99994391864067
0.051,1,0.90903992603697,0.99994391864067
0.0511,1,0.90903992603697,0.99994391864067
0.0512,1,0.90903992603697,0.99994391864067
0.0513,1,0.90903992603697,0.99994391864067
0.0514,1,0.90903992603697,0.99994391864067
0.0515,1,0.90903992603697,0.99994391864067
0.0516,1,0.90903992603697,0.99994391864067
0.0517,1,0.90903992603697,0.99994391864067
0.0518,1,0.90903992603697,0.99994391864067
0.0519,1,0.90903992603697,0.99994391864067
0.052,1,0.90903992603697,0.99994391864067
0.0521,1,0.90903992603697,0.99994391864067
0.0522,1,0.90903992603697,0.99994391864067
0.0523,1,0.90903992603697,0.99994391864067
0.0524,1,0.90903992603697,0.99994391864067
0.0525,1,0.90903992603697,0.99994391864067
0.0526,1,0.90903992603697,0.99994391864067
0.0527,1,0.90903992603697,0.99994391864067
0.0528,1,0.90903992603697,0.99994391864067
0.0529,1,0.90903992603697,0.99994391864067
0.053,1,0.90903992603697,0.99994391864067
0.0531,1,0.90903992603697,0.99994391864067
0.0532,1,0.90903992603697,0.99994391864067
0.0533,1,0.90903992603697,0.99994391864067
0.053400000000001,1,0.90903992603697,0.99994391864067
0.053500000000001,1,0.90903992603697,0.99994391864067
0.053600000000001,1,0.90903992603697,0.99994391864067
0.053700000000001,1,0.90903992603697,0.99994391864067
0.053800000000001,1,0.90903992603697,0.99994391864067
0.053900000000001,1,0.90903992603697,0.99994391864067
0.054000000000001,1,0.90903992603697,0.99994391864067
0.054100000000001,1,0.90903992603697,0.99994391864067
0.054200000000001,1,0.90903992603697,0.99994391864067
0.054300000000001,1,0.90903992603697,0.99994391864067
0.054400000000001,1,0.90903992603697,0.99994391864067
0.054500000000001,1,0.90903992603697,0.99994391864067
0.054600000000001,1,0.90903992603697,0.99994391864067
0.054700000000001,1,0.90903992603697,0.99994391864067
0.054800000000001,1,0.90903992603697,0.99994391864067
0.054900000000001,1,0.90903992603697,0.99994391864067
0.055000000000001,1,0.90903992603697,0.99994391864067
0.055100000000001,1,0.90903992603697,0.99994391864067
0.055200000000001,1,0.90903992603697,0.99994391864067
0.055300000000001,1,0.90903992603697,0.99994391864067
0.055400000000001,1,0.90903992603697,0.99994391864067
0.055500000000001,1,0.90903992603697,0.99994391864067
0.055600000000001,1,0.90903992603697,0.99994391864067
0.055700000000001,1,0.90903992603697,0.99994391864067
0.055800000000001,1,0.90903992603697,0.99994391864067
0.055900000000001,1,0.90903992603697,0.99994391864067
0.056000000000001,1,0.90903992603697,0.99994391864067
0.056100000000001,1,0.90903992603697,0.99994391864067
0.056200000000001,1,0.90903992603697,0.99994391864067
0.056300000000001,1,0.90903992603697,0.99994391864067
0.056400000000001,1,0.90903992603697,0.99994391864067
0.056500000000001,1,0.90903992603697,0.99994391864067
0.056600000000001,1,0.90903992603697,0.99994391864067
0.056700000000001,1,0.90903992603697,0.99994391864067
0.056800000000001,1,0.90903992603697,0.99994391864067
0.056900000000001,1,0.90903992603697,0.99994391864067
0.057000000000001,1,0.90903992603697,0.99994391864067
0.057100000000001,1,0.90903992603697,0.99994391864067
0.057200000000001,1,0.90903992603697,0.99994391864067
0.057300000000001,1,0.90903992603697,0.99994391864067
0.057400000000001,1,0.90903992603697,0.99994391864067
0.057500000000001,1,0.90903992603697,0.99994391864067
0.057600000000001,1,0.90903992603697,0.99994391864067
0.057700000000001,1,0.90903992603697,0.99994391864067
0.057800000000001,1,0.90903992603697,0.99994391864067
0.057900000000001,1,0.90903992603697,0.99994391864067
0.058000000000001,1,0.90903992603697,0.99994391864067
0.058100000000001,1,0.90903992603697,0.99994391864067
0.058200000000001,1,0.90903992603697,0.99994391864067
0.058300000000001,1,0.90903992603697,0.99994391864067
0.058400000000001,1,0.90903992603697,0.99994391864067
0.058500000000001,1,0.90903992603697,0.99994391864067
0.058600000000001,1,0.90903992603697,0.99994391864067
0.058700000000001,1,0.90903992603697,0.99994391864067
0.058800000000001,1,0.90903992603697,0.99994391864067
0.058900000000001,1,0.90903992603697,0.99994391864067
0.059000000000001,1,0.90903992603697,0.99994391864067
0.059100000000001,1,0.90903992603697,0.99994391864067
0.059200000000001,1,0.90903992603697,0.99994391864067
0.059300000000001,1,0.90903992603697,0.99994391864067
0.059400000000001,1,0.90903992603697,0.99994391864067
0.059500000000001,1,0.90903992603697,0.99994391864067
0.059600000000001,1,0.90903992603697,0.99994391864067
0.059700000000001,1,0.90903992603697,0.99994391864067
0.059800000000001,1,0.90903992603697,0.99994391864067
0.059900000000001,1,0.90903992603697,0.99994391864067
0.060000000000001,1,0.90903992603697,0.99994391864067
